Site4,Date,Source,Max Temp,Min Temp,Avg Temp,HDDs,CDDs,Precipitation Water Equiv,Snowfall,Snow-Ice Depth
KROC,5-18-17,NCDC,87,64,75.5,0,10.5,0.04,0,0
KROC,5-19-17,NCDC,69,53,61,4,0,0,0,0
KROC,5-20-17,NCDC,61,47,54,11,0,0,0,0
KROC,5-21-17,NCDC,73,54,63.5,1.5,0,0.13,0,0
KROC,5-22-17,NCDC,68,50,59,6,0,0.01,0,0
KROC,5-23-17,NCDC,76,48,62,3,0,0,0,0
KROC,5-24-17,NCDC,78,55,66.5,0,1.5,0,0,0
KROC,5-25-17,NCDC,68,55,61.5,3.5,0,1.59,0,0
KROC,5-26-17,NCDC,66,55,60.5,4.5,0,0.05,0,0
KROC,5-27-17,NCDC,67,53,60,5,0,0,0,0
KROC,5-28-17,NCDC,79,49,64,1,0,0,0,0
KROC,5-29-17,NCDC,77,61,69,0,4,0.11,0,0
KROC,5-30-17,NCDC,77,60,68.5,0,3.5,0.03,0,0
KROC,5-31-17,NCDC,77,56,66.5,0,1.5,1.00E-04,0,0
KROC,06-01-17,NCDC,66,53,59.5,5.5,0,1.00E-04,0,0
KROC,06-02-17,NCDC,67,48,57.5,7.5,0,1.00E-04,0,0
KROC,06-03-17,NCDC,70,48,59,6,0,1.00E-04,0,0
KROC,06-04-17,NCDC,67,50,58.5,6.5,0,0.18,0,0
KROC,06-05-17,NCDC,66,56,61,4,0,0.69,0,0
KROC,06-06-17,NCDC,66,52,59,6,0,0.05,0,0
KROC,06-07-17,NCDC,69,51,60,5,0,1.00E-04,0,0
KROC,06-08-17,NCDC,76,49,62.5,2.5,0,0,0,0
KROC,06-09-17,NCDC,79,52,65.5,0,0.5,0,0,0
KROC,06-10-17,NCDC,83,63,73,0,8,1.00E-04,0,0
KROC,06-11-17,NCDC,86,68,77,0,12,0,0,0
KROC,06-12-17,NCDC,90,67,78.5,0,13.5,0,0,0
KROC,6-13-17,NCDC,83,61,72,0,7,0.03,0,0
KROC,6-14-17,NCDC,75,54,64.5,0.5,0,0,0,0
KROC,6-15-17,NCDC,80,55,67.5,0,2.5,0.88,0,0
KROC,6-16-17,NCDC,87,67,77,0,12,0,0,0
KROC,6-17-17,NCDC,88,69,78.5,0,13.5,0,0,0
KROC,6-18-17,NCDC,90,71,80.5,0,15.5,0.48,0,0
KROC,6-19-17,NCDC,80,66,73,0,8,0.09,0,0
KROC,6-20-17,NCDC,77,59,68,0,3,0.06,0,0
KROC,6-21-17,NCDC,74,56,65,0,0,1.00E-04,0,0
KROC,6-22-17,NCDC,82,55,68.5,0,3.5,1.00E-04,0,0
KROC,6-23-17,NCDC,81,71,76,0,11,0.19,0,0
KROC,6-24-17,NCDC,78,58,68,0,3,0.26,0,0
KROC,6-25-17,NCDC,76,56,66,0,1,0.17,0,0
KROC,6-26-17,NCDC,74,54,64,1,0,0.01,0,0
KROC,6-27-17,NCDC,69,54,61.5,3.5,0,0.02,0,0
KROC,6-28-17,NCDC,77,52,64.5,0.5,0,1.00E-04,0,0
KROC,6-29-17,NCDC,81,60,70.5,0,5.5,0.14,0,0
KROC,6-30-17,NCDC,80,70,75,0,10,0.29,0,0
KROC,07-01-17,NCDC,78,64,71,0,6,0.37,0,0
KROC,07-02-17,NCDC,82,60,71,0,6,0.01,0,0
KROC,07-03-17,NCDC,77,59,68,0,3,0,0,0
KROC,07-04-17,NCDC,79,57,68,0,3,0,0,0
KROC,07-05-17,NCDC,85,54,69.5,0,4.5,0,0,0
KROC,07-06-17,NCDC,86,69,77.5,0,12.5,0,0,0
KROC,07-07-17,NCDC,84,68,76,0,11,0,0,0
KROC,07-08-17,NCDC,75,56,65.5,0,0.5,0.32,0,0
KROC,07-09-17,NCDC,80,54,67,0,2,0,0,0
KROC,07-10-17,NCDC,81,63,72,0,7,0.2,0,0
KROC,07-11-17,NCDC,85,64,74.5,0,9.5,0,0,0
KROC,07-12-17,NCDC,82,65,73.5,0,8.5,0.94,0,0
KROC,7-13-17,NCDC,74,63,68.5,0,3.5,0.39,0,0
KROC,7-14-17,NCDC,84,65,74.5,0,9.5,0.07,0,0
KROC,7-15-17,NCDC,78,63,70.5,0,5.5,1.00E-04,0,0
KROC,7-16-17,NCDC,83,61,72,0,7,0.07,0,0
KROC,7-17-17,NCDC,83,66,74.5,0,9.5,0.71,0,0
KROC,7-18-17,NCDC,82,60,71,0,6,0,0,0
KROC,7-19-17,NCDC,87,61,74,0,9,0,0,0
KROC,7-20-17,NCDC,80,65,72.5,0,7.5,0.51,0,0
KROC,7-21-17,NCDC,84,66,75,0,10,0,0,0
KROC,7-22-17,NCDC,79,66,72.5,0,7.5,1.00E-04,0,0
KROC,7-23-17,NCDC,83,69,76,0,11,1.00E-04,0,0
KROC,7-24-17,NCDC,79,63,71,0,6,0.18,0,0
KROC,7-25-17,NCDC,69,58,63.5,1.5,0,0.08,0,0
KROC,7-26-17,NCDC,77,56,66.5,0,1.5,0,0,0
KROC,7-27-17,NCDC,80,67,73.5,0,8.5,0.44,0,0
KROC,7-28-17,NCDC,72,56,64,1,0,1.00E-04,0,0
KROC,7-29-17,NCDC,77,54,65.5,0,0.5,0,0,0
KROC,7-30-17,NCDC,84,59,71.5,0,6.5,0,0,0
KROC,7-31-17,NCDC,85,61,73,0,8,0,0,0
KROC,08-01-17,NCDC,85,64,74.5,0,9.5,0.15,0,0
KROC,08-02-17,NCDC,87,64,75.5,0,10.5,1.00E-04,0,0
KROC,08-03-17,NCDC,86,64,75,0,10,0.14,0,0
KROC,08-04-17,NCDC,85,67,76,0,11,0.62,0,0
KROC,08-05-17,NCDC,71,56,63.5,1.5,0,0,0,0
KROC,08-06-17,NCDC,77,52,64.5,0.5,0,0,0,0
KROC,08-07-17,NCDC,78,58,68,0,3,0.45,0,0
KROC,08-08-17,NCDC,76,57,66.5,0,1.5,1.00E-04,0,0
KROC,08-09-17,NCDC,83,59,71,0,6,0,0,0
KROC,08-10-17,NCDC,83,59,71,0,6,0,0,0
KROC,08-11-17,NCDC,78,61,69.5,0,4.5,1.00E-04,0,0
KROC,08-12-17,NCDC,81,62,71.5,0,6.5,1.00E-04,0,0
KROC,8-13-17,NCDC,79,60,69.5,0,4.5,0,0,0
KROC,8-14-17,NCDC,83,60,71.5,0,6.5,1.00E-04,0,0
KROC,8-15-17,NCDC,81,65,73,0,8,0.52,0,0
KROC,8-16-17,NCDC,75,59,67,0,2,0,0,0
KROC,8-17-17,NCDC,80,56,68,0,3,0.06,0,0
KROC,8-18-17,NCDC,86,72,79,0,14,0.2,0,0
KROC,8-19-17,NCDC,79,66,72.5,0,7.5,1.00E-04,0,0
KROC,8-20-17,NCDC,83,59,71,0,6,1.00E-04,0,0
KROC,8-21-17,NCDC,86,62,74,0,9,0,0,0
KROC,8-22-17,NCDC,85,63,74,0,9,0.78,0,0
KROC,8-23-17,NCDC,74,56,65,0,0,0.12,0,0
KROC,8-24-17,NCDC,68,52,60,5,0,1.00E-04,0,0
KROC,8-25-17,NCDC,69,51,60,5,0,0,0,0
KROC,8-26-17,NCDC,72,48,60,5,0,0,0,0
KROC,8-27-17,NCDC,74,47,60.5,4.5,0,0,0,0
KROC,8-28-17,NCDC,74,52,63,2,0,0,0,0
KROC,8-29-17,NCDC,74,58,66,0,1,0,0,0
KROC,8-30-17,NCDC,76,54,65,0,0,0,0,0
KROC,8-31-17,NCDC,67,57,62,3,0,0.16,0,0
KROC,09-01-17,NCDC,62,45,53.5,11.5,0,0,0,0
KROC,09-02-17,NCDC,71,43,57,8,0,0.01,0,0
KROC,09-03-17,NCDC,71,56,63.5,1.5,0,0.35,0,0
KROC,09-04-17,NCDC,80,55,67.5,0,2.5,0.22,0,0
KROC,09-05-17,NCDC,69,57,63,2,0,0.09,0,0
KROC,09-06-17,NCDC,69,55,62,3,0,0.26,0,0
KROC,09-07-17,NCDC,68,52,60,5,0,0.01,0,0
KROC,09-08-17,NCDC,66,52,59,6,0,0.02,0,0
KROC,09-09-17,NCDC,65,48,56.5,8.5,0,1.00E-04,0,0
KROC,09-10-17,NCDC,66,46,56,9,0,0,0,0
KROC,09-11-17,NCDC,74,44,59,6,0,0,0,0
KROC,09-12-17,NCDC,79,50,64.5,0.5,0,0,0,0
KROC,9-13-17,NCDC,81,53,67,0,2,0,0,0
KROC,9-14-17,NCDC,80,62,71,0,6,0,0,0
KROC,9-15-17,NCDC,81,58,69.5,0,4.5,0,0,0
KROC,9-16-17,NCDC,83,58,70.5,0,5.5,0,0,0
KROC,9-17-17,NCDC,85,59,72,0,7,0,0,0
KROC,9-18-17,NCDC,86,63,74.5,0,9.5,0,0,0
KROC,9-19-17,NCDC,83,63,73,0,8,0,0,0
KROC,9-20-17,NCDC,78,58,68,0,3,0,0,0
KROC,9-21-17,NCDC,82,57,69.5,0,4.5,0,0,0
KROC,9-22-17,NCDC,80,57,68.5,0,3.5,0,0,0
KROC,9-23-17,NCDC,88,56,72,0,7,0,0,0
KROC,9-24-17,NCDC,91,63,77,0,12,0,0,0
KROC,9-25-17,NCDC,91,65,78,0,13,0,0,0
KROC,9-26-17,NCDC,91,66,78.5,0,13.5,0,0,0
KROC,9-27-17,NCDC,91,62,76.5,0,11.5,1.00E-04,0,0
KROC,9-28-17,NCDC,64,49,56.5,8.5,0,0,0,0
KROC,9-29-17,NCDC,62,47,54.5,10.5,0,0.23,0,0
KROC,9-30-17,NCDC,59,41,50,15,0,0.09,0,0
KROC,10-01-17,NCDC,65,37,51,14,0,0,0,0
KROC,10-02-17,NCDC,72,40,56,9,0,0,0,0
KROC,10-03-17,NCDC,80,45,62.5,2.5,0,0,0,0
KROC,10-04-17,NCDC,84,61,72.5,0,7.5,0.22,0,0
KROC,10-05-17,NCDC,72,54,63,2,0,0,0,0
KROC,10-06-17,NCDC,71,57,64,1,0,0.08,0,0
KROC,10-07-17,NCDC,82,59,70.5,0,5.5,0.14,0,0
KROC,10-08-17,NCDC,76,61,68.5,0,3.5,0.19,0,0
KROC,10-09-17,NCDC,67,62,64.5,0.5,0,2.39,0,0
KROC,10-10-17,NCDC,77,59,68,0,3,0,0,0
KROC,10-11-17,NCDC,61,52,56.5,8.5,0,0.34,0,0
KROC,10-12-17,NCDC,64,51,57.5,7.5,0,0.12,0,0
KROC,10-13-17,NCDC,67,51,59,6,0,0,0,0
KROC,10-14-17,NCDC,72,58,65,0,0,0,0,0
KROC,10-15-17,NCDC,80,50,65,0,0,0.25,0,0
KROC,10-16-17,NCDC,50,35,42.5,22.5,0,0.01,0,0
KROC,10-17-17,NCDC,65,35,50,15,0,0,0,0
KROC,10-18-17,NCDC,72,46,59,6,0,0,0,0
KROC,10-19-17,NCDC,72,49,60.5,4.5,0,0,0,0
KROC,10-20-17,NCDC,69,42,55.5,9.5,0,0,0,0
KROC,10-21-17,NCDC,74,46,60,5,0,0,0,0
KROC,10-22-17,NCDC,75,47,61,4,0,0,0,0
KROC,10-23-17,NCDC,72,60,66,0,1,0,0,0
KROC,10-24-17,NCDC,72,50,61,4,0,0.29,0,0
KROC,10-25-17,NCDC,54,42,48,17,0,0,0,0
KROC,10-26-17,NCDC,54,38,46,19,0,0,0,0
KROC,10-27-17,NCDC,66,36,51,14,0,0,0,0
KROC,10-28-17,NCDC,64,43,53.5,11.5,0,0.18,0,0
KROC,10-29-17,NCDC,46,42,44,21,0,2.1,0,0
KROC,10-30-17,NCDC,51,40,45.5,19.5,0,0.4,0,0
KROC,10-31-17,NCDC,45,37,41,24,0,1.00E-04,0,0
KROC,11-01-17,NCDC,45,39,42,23,0,0.06,0,0
KROC,11-02-17,NCDC,66,45,55.5,9.5,0,0.48,0,0
KROC,11-03-17,NCDC,64,35,49.5,15.5,0,0.45,0,0
KROC,11-04-17,NCDC,48,34,41,24,0,0.01,0,0
KROC,11-05-17,NCDC,60,48,54,11,0,1.65,0,0
KROC,11-06-17,NCDC,60,41,50.5,14.5,0,0.05,0,0
KROC,11-07-17,NCDC,44,31,37.5,27.5,0,0,0,0
KROC,11-08-17,NCDC,48,28,38,27,0,0,0,0
KROC,11-09-17,NCDC,50,31,40.5,24.5,0,0.15,0.3,0
KROC,11-10-17,NCDC,32,20,26,39,0,0.1,1.2,1
KROC,11-11-17,NCDC,33,22,27.5,37.5,0,1.00E-04,1.00E-03,0
KROC,11-12-17,NCDC,42,24,33,32,0,1.00E-04,0,0
KROC,11-13-17,NCDC,43,34,38.5,26.5,0,0.21,1.00E-03,0
KROC,11-14-17,NCDC,42,34,38,27,0,1.00E-04,0,0
KROC,11-15-17,NCDC,48,28,38,27,0,1.00E-04,0,0
KROC,11-16-17,NCDC,48,35,41.5,23.5,0,0.06,0,0
KROC,11-17-17,NCDC,38,31,34.5,30.5,0,1.00E-04,1.00E-03,0
KROC,11-18-17,NCDC,50,32,41,24,0,0.34,0,0
KROC,11-19-17,NCDC,51,31,41,24,0,0.35,0.8,0.01
KROC,11-20-17,NCDC,42,30,36,29,0,1.00E-04,0.3,0.01
KROC,11-21-17,NCDC,57,39,48,17,0,1.00E-04,0,0
KROC,11-22-17,NCDC,44,30,37,28,0,0.07,1.00E-03,0
KROC,11-23-17,NCDC,38,29,33.5,31.5,0,0,0,0
KROC,11-24-17,NCDC,54,36,45,20,0,0,0,0
KROC,11-25-17,NCDC,52,40,46,19,0,0.07,0,0
KROC,11-26-17,NCDC,43,33,38,27,0,0.02,1.00E-03,0
KROC,11-27-17,NCDC,42,27,34.5,30.5,0,0,0,0
KROC,11-28-17,NCDC,66,28,47,18,0,0,0,0
KROC,11-29-17,NCDC,61,26,43.5,21.5,0,0,0,0
KROC,11-30-17,NCDC,53,24,38.5,26.5,0,0.06,0,0
KROC,12-01-17,NCDC,47,29,38,27,0,0,0,0
KROC,12-02-17,NCDC,44,29,36.5,28.5,0,0,0,0
KROC,12-03-17,NCDC,51,32,41.5,23.5,0,0,0,0
KROC,12-04-17,NCDC,51,28,39.5,25.5,0,0,0,0
KROC,12-05-17,NCDC,54,37,45.5,19.5,0,0.18,0,0
KROC,12-06-17,NCDC,38,33,35.5,29.5,0,1.00E-04,0,0
KROC,12-07-17,NCDC,34,27,30.5,34.5,0,1.00E-04,0,0
KROC,12-08-17,NCDC,33,26,29.5,35.5,0,1.00E-04,1.4,1.4
KROC,12-09-17,NCDC,37,25,31,34,0,1.00E-04,0.1,1.5
KROC,12-10-17,NCDC,32,28,30,35,0,0.12,0,0
KROC,12-11-17,NCDC,28,24,26,39,0,0.05,0.4,0.4
KROC,12-12-17,NCDC,32,15,23.5,41.5,0,0.3,3,3.4
KROC,12-13-17,NCDC,20,14,17,48,0,0.03,0,2.9
KROC,12-14-17,NCDC,19,14,16.5,48.5,0,0.04,0.3,3.2
KROC,12-15-17,NCDC,26,7,16.5,48.5,0,0.01,0,3
KROC,12-16-17,NCDC,26,13,19.5,45.5,0,0.02,0,3
KROC,12-17-17,NCDC,25,11,18,47,0,1.00E-04,0.2,3.2
KROC,12-18-17,NCDC,41,25,33,32,0,0.06,0,3.1
KROC,12-19-17,NCDC,48,39,43.5,21.5,0,0.05,0,1.2
KROC,12-20-17,NCDC,40,28,34,31,0,1.00E-04,0,0
KROC,12-21-17,NCDC,30,25,27.5,37.5,0,0.05,0,0
KROC,12-22-17,NCDC,31,26,28.5,36.5,0,0.23,0.6,0.6
KROC,12-23-17,NCDC,34,30,32,33,0,0.61,1.1,1.7
KROC,12-24-17,NCDC,31,25,28,37,0,0.06,0.9,2.6
KROC,12-25-17,NCDC,34,17,25.5,39.5,0,0.01,0.7,3.3
KROC,12-26-17,NCDC,17,5,11,54,0,0,0,3.1
KROC,12-27-17,NCDC,17,3,10,55,0,0.01,0,2.9
KROC,12-28-17,NCDC,11,1,6,59,0,0.02,0.6,3.5
KROC,12-29-17,NCDC,17,5,11,54,0,1.00E-04,0.1,3.6
KROC,12-30-17,NCDC,19,11,15,50,0,0.14,0,3.5
KROC,12-31-17,NCDC,11,1,6,59,0,0.03,1.3,4.8
KROC,01-01-18,NCDC,16,-4,6,59,0,0.03,1.1,10
KROC,01-02-18,NCDC,20,10,15,50,0,0.02,0.4,8
KROC,01-03-18,NCDC,25,10,17.5,47.5,0,0,0,6
KROC,01-04-18,NCDC,22,5,13.5,51.5,0,0.07,2.4,5
KROC,01-05-18,NCDC,5,0,2.5,62.5,0,0.08,3.4,7
KROC,01-06-18,NCDC,4,0,2,63,0,0.1,3,10
KROC,01-07-18,NCDC,30,-6,12,53,0,1.00E-04,0.1,9
KROC,01-08-18,NCDC,38,30,34,31,0,0.03,0.4,7
KROC,01-09-18,NCDC,36,30,33,32,0,0.01,0.1,6
KROC,01-10-18,NCDC,46,21,33.5,31.5,0,1.00E-04,0,6
KROC,01-11-18,NCDC,60,44,52,13,0,0.29,0,3
KROC,01-12-18,NCDC,60,20,40,25,0,0.98,3.2,0.01
KROC,1-13-18,NCDC,20,7,13.5,51.5,0,0.58,9.6,9
KROC,1-14-18,NCDC,16,-1,7.5,57.5,0,1.00E-04,1.00E-03,12
KROC,1-15-18,NCDC,22,2,12,53,0,0.04,0.6,9
KROC,1-16-18,NCDC,30,19,24.5,40.5,0,0.07,0.9,8
KROC,1-17-18,NCDC,21,10,15.5,49.5,0,1.00E-04,0.2,8
KROC,1-18-18,NCDC,24,12,18,47,0,1.00E-04,1.00E-03,7
KROC,1-19-18,NCDC,41,24,32.5,32.5,0,0,0,7
KROC,1-20-18,NCDC,42,34,38,27,0,0,0,4
KROC,1-21-18,NCDC,45,25,35,30,0,1.00E-04,0,3
KROC,1-22-18,NCDC,51,36,43.5,21.5,0,0.16,0,2
KROC,1-23-18,NCDC,51,30,40.5,24.5,0,0.16,,
KROC,1-24-18,NCDC,30,18,24,41,0,1.00E-04,,
KROC,1-25-18,NCDC,27,16,21.5,43.5,0,1.00E-04,,
KROC,1-26-18,NCDC,45,22,33.5,31.5,0,0,0,
KROC,1-27-18,NCDC,52,40,46,19,0,0.08,0,
KROC,1-28-18,NCDC,47,30,38.5,26.5,0,0,0,
KROC,1-29-18,NCDC,35,25,30,35,0,1.00E-04,,
KROC,1-30-18,NCDC,25,11,18,47,0,0.17,,
KROC,1-31-18,NCDC,40,4,22,43,0,0.06,,
KROC,02-01-18,NCDC,47,21,34,31,0,1.00E-04,0.7,4
KROC,02-02-18,NCDC,21,9,15,50,0,0.02,1.2,1
KROC,02-03-18,NCDC,32,11,21.5,43.5,0,1.00E-04,0,1
KROC,02-04-18,Corrected,40,27,33.5,31.5,0,0.01,0.2,0
KROC,02-05-18,NCDC,27,13,20,45,0,1.00E-04,0.6,1
KROC,02-06-18,NCDC,26,14,20,45,0,0.06,0.9,1
KROC,02-07-18,NCDC,27,14,20.5,44.5,0,0.29,4.2,1
KROC,02-08-18,NCDC,24,15,19.5,45.5,0,0.01,0.8,5
KROC,02-09-18,NCDC,28,11,19.5,45.5,0,0.21,2.4,5
KROC,02-10-18,NCDC,32,28,30,35,0,0.33,3.9,7
KROC,02-11-18,NCDC,48,26,37,28,0,1.00E-04,0,8
KROC,02-12-18,NCDC,33,24,28.5,36.5,0,1.00E-04,,6
KROC,2-13-18,NCDC,29,13,21,44,0,1.00E-04,,5
KROC,2-14-18,NCDC,45,28,36.5,28.5,0,0,0,4
KROC,2-15-18,NCDC,57,28,42.5,22.5,0,0.06,0,2
KROC,2-16-18,NCDC,47,22,34.5,30.5,0,0.02,0,0
KROC,2-17-18,NCDC,32,19,25.5,39.5,0,0.02,0.5,0
KROC,2-18-18,NCDC,38,25,31.5,33.5,0,0.01,0,0
KROC,2-19-18,NCDC,55,29,42,23,0,0.39,0,0
KROC,2-20-18,NCDC,71,54,62.5,2.5,0,0.2,0,0
KROC,2-21-18,NCDC,67,33,50,15,0,1.00E-04,0,0
KROC,2-22-18,NCDC,35,32,33.5,31.5,0,0.09,0.2,0
KROC,2-23-18,NCDC,51,33,42,23,0,0.07,0,0
KROC,2-24-18,NCDC,46,37,41.5,23.5,0,1.00E-04,0,0
KROC,2-25-18,NCDC,54,36,45,20,0,0.29,0,0
KROC,2-26-18,NCDC,48,32,40,25,0,0,0,0
KROC,2-27-18,NCDC,56,29,42.5,22.5,0,0,0,0
KROC,2-28-18,NCDC,64,40,52,13,0,1.00E-04,0,0
KROC,03-01-18,NWSP,43,32,37.5,27.5,0,0.14,0,0
KROC,03-02-18,NWSP,34,30,32,33,0,0.3,4,4
KROC,03-03-18,NWSP,38,30,34,31,0,1.00E-04,0,2.2
KROC,03-04-18,NWSP,34,26,30,35,0,0,0,1.6
KROC,03-05-18,NWSP,32,20,26,39,0,1.00E-04,2.7,4.3
KROC,03-06-18,NWSP,40,28,34,31,0,1.00E-04,0,3.5
KROC,03-07-18,NWSP,38,30,34,31,0,0.07,0,3
